t0: 0.976 day
velocity temperature densities electron_densities H He C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Ba Cl35 Cl36 Cl37 Ar36 Ar37 Ar38 Ar39 Ar40 Ar41 K37 K38 K39 K40 K41 K42 K43 Ca40 Ca41 Ca42 Ca43 Ca44 Ca45 Ca46 Sc41 Sc42 Sc43 Sc44 Sc45 Sc46 Sc47 Ti43 Ti44 Ti45 Ti46 Ti47 Ti48 Ti49 Ti50 V45 V46 V47 V48 V49 V50 V51 V52 Cr45 Cr46 Cr47 Cr48 Cr49 Cr50 Cr51 Cr52 Cr53 Cr54 Cr55 Cr56 Cr57 Cr58 Cr59 Mn49 Mn50 Mn51 Mn52 Mn53 Mn54 Mn55 Mn56 Mn57 Mn58 Mn59 Mn60 Fe50 Fe51 Fe52 Fe53 Fe54 Fe55 Fe56 Fe57 Fe58 Fe59 Fe60 Fe61 Fe62 Co53 Co54 Co55 Co56 Co57 Co58 Co59 Co60 Co61 Ni55 Ni56 Ni57 Ni58 Ni59 Ni60 Ni61 Ni62 Ni63 Ni64
1332.5886 79602.375 4.3396835e-09 2.7241733e+14 0.0 0.0 3.3639828e-10 0.0 3.5007779e-09 0.0 1.5704013e-13 1.2946367e-16 4.5344759e-09 9.2847359e-14 0.00036212382 0.0 0.00025654877 2.1206787e-09 5.9099558e-05 6.7036113e-09 7.9382043e-05 1.7159392e-08 0.0035708974 0.0012862106 0.25629497 0.015664865 0.58909341 0.01411235 0.11887761 0.0 1.6763699e-09 3.8922839e-12 4.404166e-10 5.8963763e-05 2.9454592e-09 1.3273422e-07 3.4427113e-12 1.1257309e-10 2.6050656e-19 0.0 0.0 6.694249e-09 1.6911095e-12 7.2678019e-12 1.485071e-14 3.8857435e-13 7.932949e-05 1.6508834e-09 1.0747265e-08 4.4886815e-11 1.6507921e-08 2.9506033e-10 2.3307124e-08 1.0143669e-20 1.9819122e-14 4.1854988e-14 4.6662931e-13 1.799562e-10 1.0274112e-10 1.6876166e-08 2.0867996e-16 6.0544964e-08 1.3095922e-09 4.4384807e-07 3.4914096e-08 2.1586319e-05 5.6820861e-06 0.0035430884 6.5168858e-20 4.10558e-12 1.7343124e-09 1.969474e-06 1.3245415e-06 4.3467287e-07 0.0012777433 4.7368721e-06 0.0 0.0 3.2232577e-13 1.7940108e-06 7.4372144e-17 0.00024064152 4.7970188e-05 0.21860761 0.0033711016 0.034025324 5.0573202e-07 2.6272992e-08 0.0 0.0 0.0 1.0411805e-16 1.2802314e-10 2.2476084e-15 1.6198111e-06 0.0018538503 0.00010988022 0.013674683 1.7757406e-05 7.074099e-06 1.0982217e-10 1.7881441e-12 1.3897035e-20 0.0 3.6042652e-12 3.6323185e-05 7.3459059e-05 0.09406028 0.00966859 0.37273107 0.0057134621 0.10679256 9.9033849e-06 7.7663237e-06 1.8722799e-12 2.085892e-12 7.1271056e-19 8.231618e-09 0.00039081728 0.0027945752 0.0036156431 5.2154374e-05 0.0072448507 1.4298662e-05 2.9635796e-09 0.0 0.023155262 0.00092279798 0.035616822 0.00086193456 0.021732548 0.00056346357 0.035773895 1.9812734e-05 0.00023106915
1414.1098 84296.149 4.4544275e-09 2.9143309e+14 0.0 0.0 4.2115034e-10 0.0 4.3827785e-09 0.0 1.9660463e-13 1.6206503e-16 5.6769116e-09 1.1534661e-13 0.0004533583 0.0 0.00032117528 2.4889342e-09 7.3981002e-05 8.3854921e-09 9.9362776e-05 1.3790226e-08 0.002856305 0.0010416683 0.23127197 0.013646528 0.60414322 0.014720631 0.13102838 0.0 2.0962408e-09 4.2404473e-12 3.8845297e-10 7.3818517e-05 3.686986e-09 1.587045e-07 2.9753722e-12 9.0653507e-11 2.0819496e-19 0.0 0.0 8.3768382e-09 2.0454171e-12 6.2859854e-12 1.2029071e-14 3.1043444e-13 9.9314942e-05 2.0666365e-09 1.3361683e-08 4.7813217e-11 1.3525292e-08 2.3680785e-10 1.8595861e-08 1.0180682e-20 2.4812133e-14 5.2396667e-14 5.8413951e-13 1.8785038e-10 8.595619e-11 1.3515758e-08 2.6125025e-16 7.5797974e-08 1.6395021e-09 5.5512319e-07 4.093581e-08 1.8686989e-05 4.6117304e-06 0.0028323328 7.9068388e-20 5.1399001e-12 2.1712093e-09 2.4656426e-06 1.6297243e-06 3.8710366e-07 0.0010333913 3.7923424e-06 0.0 0.0 4.0352967e-13 2.2459766e-06 9.3108402e-17 0.00030113852 5.893065e-05 0.20084202 0.0027624216 0.027304787 4.0391853e-07 2.0951544e-08 0.0 0.0 0.0 1.3034608e-16 1.6027606e-10 2.8138413e-15 2.0278922e-06 0.0022949702 0.0001053471 0.011224241 1.4288577e-05 5.6527287e-06 8.7589904e-11 1.4253348e-12 1.3104567e-20 0.0 4.5122889e-12 4.5474132e-05 9.1965663e-05 0.11774295 0.012062074 0.38314035 0.0047931747 0.086253106 7.9286633e-06 6.1972462e-06 1.4924691e-12 1.6623306e-12 8.8974548e-19 1.0305423e-08 0.00048927584 0.0034986085 0.0045175632 5.7856315e-05 0.0061456859 1.1628846e-05 2.3748801e-09 0.0 0.028988776 0.001155277 0.044588509 0.0010781016 0.025228957 0.00049600728 0.029292166 1.5944427e-05 0.0001846375
1500.618 89518.221 4.5246516e-09 3.0701338e+14 0.0 0.0 5.3833472e-10 0.0 5.6022959e-09 0.0 2.5130587e-13 2.0712996e-16 7.2565322e-09 1.4609822e-13 0.00057950581 0.0 0.00041053169 2.9880826e-09 9.4554081e-05 1.0670402e-08 0.0001269895 9.4660663e-09 0.001940126 0.00072704002 0.1976746 0.011043886 0.62339205 0.015616031 0.14804988 0.0 2.6610731e-09 4.6591389e-12 3.2235034e-10 9.4357275e-05 4.7076519e-09 1.9203335e-07 2.3583528e-12 6.2483746e-11 1.4114044e-19 0.0 0.0 1.0662696e-08 2.4969004e-12 4.99039e-12 8.3951196e-15 2.1028439e-13 0.00012694762 2.6393535e-09 1.6793917e-08 5.1086924e-11 9.6686827e-09 1.6203095e-10 1.2560164e-08 1.0231862e-20 3.17157e-14 6.6927586e-14 7.4634178e-13 1.9592276e-10 6.4043785e-11 9.2052548e-09 3.3393631e-16 9.6887447e-08 2.0954126e-09 7.0435321e-07 4.8586962e-08 1.4854014e-05 3.2323413e-06 0.0019211877 9.8286522e-20 6.5699971e-12 2.7748234e-09 3.151645e-06 2.0368451e-06 3.2293996e-07 0.00071894491 2.5808989e-06 0.0 0.0 5.1580576e-13 2.8708844e-06 1.190089e-16 0.00038352139 7.3348659e-05 0.17656138 0.0019750296 0.018678163 2.7343885e-07 1.4135265e-08 0.0 0.0 0.0 1.6661012e-16 2.0487041e-10 3.5966373e-15 2.5921232e-06 0.0028762981 9.8459651e-05 0.0080528732 9.8316981e-06 3.8308642e-06 5.9111205e-11 9.6067728e-13 1.2089755e-20 0.0 5.767763e-12 5.8126636e-05 0.00011755262 0.15030659 0.015287054 0.39419429 0.0035909705 0.059827882 5.3959048e-06 4.186983e-06 1.0060302e-12 1.119903e-12 1.1345219e-18 1.3172752e-08 0.00062540589 0.0044719587 0.0057437123 6.4899914e-05 0.0047018547 8.1849533e-06 1.619578e-09 0.0 0.037054458 0.0014767098 0.056974564 0.0013731984 0.029720877 0.00040523064 0.020908749 1.097405e-05 0.00012512342
1592.4183 94037.655 4.4847278e-09 3.1158088e+14 0.0 0.0 6.5756382e-10 0.0 6.8430882e-09 0.0 3.0694517e-13 2.5292916e-16 8.8637317e-09 1.7571129e-13 0.00070785407 0.0 0.00050144278 3.4401982e-09 0.00011547345 1.2779286e-08 0.00015509851 6.3810678e-09 0.0012903537 0.00049963398 0.16772906 0.0091312268 0.63660691 0.016735455 0.16618088 0.0 3.1575816e-09 4.8281889e-12 2.7778844e-10 0.00011525295 5.722044e-09 2.1473333e-07 1.8499341e-12 4.2246102e-11 9.3639885e-20 0.0 0.0 1.2772422e-08 2.7935731e-12 3.9253116e-12 5.754385e-15 1.3938588e-13 0.00015506057 3.2100911e-09 1.9463783e-08 5.1447326e-11 6.8063629e-09 1.0864323e-10 8.2975228e-09 1.0283945e-20 3.8739451e-14 8.1445331e-14 9.1012762e-13 1.9311578e-10 4.6973811e-11 6.1399479e-09 4.0788778e-16 1.1834344e-07 2.5577404e-09 8.3307721e-07 5.3496774e-08 1.1678172e-05 2.2265142e-06 0.0012754416 1.1783929e-19 8.0249869e-12 3.3857324e-09 3.8494719e-06 2.3897605e-06 2.6485914e-07 0.00049140656 1.7199374e-06 0.0 0.0 6.3003631e-13 3.5066671e-06 1.4532429e-16 0.00046056438 8.4769222e-05 0.15327033 0.0013893463 0.012520351 1.8111679e-07 9.325785e-09 0.0 0.0 0.0 2.035055e-16 2.5024117e-10 4.3922409e-15 3.1661749e-06 0.0033413948 8.9259721e-05 0.0056882312 6.6339417e-06 2.5406262e-06 3.9012175e-11 6.3308264e-13 1.1374751e-20 0.0 7.0450921e-12 7.0999363e-05 0.00014357465 0.18238218 0.018175074 0.39244638 0.002651467 0.040730872 3.5958897e-06 2.7669268e-06 6.6305022e-13 7.3761932e-13 1.3835599e-18 1.6089986e-08 0.0007638761 0.0054617643 0.0068924816 6.875958e-05 0.0035428955 5.6611953e-06 1.0818496e-09 0.0 0.045260565 0.0018037016 0.069456271 0.0016550538 0.032912198 0.0003241053 0.014678605 7.406975e-06 8.2977375e-05
1689.8346 98550.664 4.4455251e-09 3.1419621e+14 0.0 0.0 7.9428697e-10 0.0 8.2659235e-09 0.0 3.7071202e-13 3.0535275e-16 1.0706748e-08 2.0595397e-13 0.00085503109 0.0 0.00060568169 3.7868853e-09 0.0001394383 1.4556792e-08 0.00018732935 4.5879825e-09 0.00091846405 0.00036390144 0.14104717 0.0078885084 0.64177805 0.018253646 0.18761436 0.0 3.5247774e-09 4.6315534e-12 2.5747633e-10 0.00013921161 6.8167426e-09 2.1984566e-07 1.4560772e-12 3.031903e-11 6.6532151e-20 0.0 0.0 1.4550735e-08 2.8521088e-12 3.1022652e-12 4.158625e-15 9.8987152e-14 0.00018729371 3.8252486e-09 2.0807222e-08 4.8420306e-11 4.9961489e-09 7.7621014e-11 5.8821616e-09 1.0343671e-20 4.6793577e-14 9.711974e-14 1.0952568e-12 1.7671295e-10 3.5147725e-11 4.3748826e-09 4.9268882e-16 1.429426e-07 3.0819449e-09 9.1964253e-07 5.4084301e-08 9.20768e-06 1.6142641e-06 0.00090652236 1.4026064e-19 9.6934251e-12 4.072353e-09 4.6493374e-06 2.696949e-06 2.1349037e-07 0.00035511269 1.2248887e-06 0.0 0.0 7.610259e-13 4.2357e-06 1.7534128e-16 0.00052811468 9.1414356e-05 0.13046165 0.0010177371 0.0089438832 1.2857398e-07 6.6064871e-09 0.0 0.0 0.0 2.4581383e-16 3.0226821e-10 5.300445e-15 3.8244375e-06 0.0036204488 7.7417338e-05 0.0041802576 4.7550672e-06 1.8047729e-06 2.7641678e-11 4.4820914e-13 1.0971871e-20 0.0 8.50982e-12 8.5760461e-05 0.0001733543 0.21537022 0.02056441 0.37425307 0.001997075 0.029329635 2.5608812e-06 1.9618326e-06 4.6945567e-13 5.2207109e-13 1.6691344e-18 1.9435201e-08 0.00092248433 0.0065948052 0.0079665035 6.8787035e-05 0.0026969363 4.1089273e-06 7.7140895e-10 0.0 0.054670562 0.0021784022 0.083254584 0.0019293772 0.034527429 0.000254982 0.010734771 5.309944e-06 5.894262e-05
1793.2102 103790.49 4.447639e-09 3.1903258e+14 0.0 0.0 9.821067e-10 0.0 1.0220478e-08 0.0 4.5826017e-13 3.772564e-16 1.3238511e-08 2.4256997e-13 0.0010572052 0.0 0.00074885958 3.9659043e-09 0.00017232978 1.5845392e-08 0.00023159633 3.3908808e-09 0.00067500952 0.00027214824 0.11467268 0.0068272138 0.63838805 0.020386914 0.21621839 0.0 3.7082918e-09 4.0412028e-12 2.5357127e-10 0.00017211917 8.2024724e-09 2.0238543e-07 1.1191667e-12 2.2314916e-11 4.884177e-20 0.0 0.0 1.5840292e-08 2.6287523e-12 2.3963177e-12 3.0658089e-15 7.2658476e-14 0.00023156333 4.5929957e-09 2.0288905e-08 4.311154e-11 3.7061045e-09 5.7057679e-11 4.3157851e-09 1.0425697e-20 5.7857614e-14 1.1653787e-13 1.3456648e-12 1.4929341e-10 2.6178129e-11 3.2138892e-09 6.0918432e-16 1.76722e-07 3.7888526e-09 9.3639366e-07 4.9428932e-08 7.114645e-06 1.1926888e-06 0.00066553585 1.7106202e-19 1.1985404e-11 4.9826715e-09 5.7475308e-06 3.0251351e-06 1.6616531e-07 0.00026230472 8.9969535e-07 0.0 0.0 9.4097365e-13 5.237133e-06 2.1618749e-16 0.00058040898 9.1931592e-05 0.10666755 0.00075326252 0.0065741881 9.4367121e-08 4.8464193e-09 0.0 0.0 0.0 3.039349e-16 3.7373971e-10 6.5367125e-15 4.7286953e-06 0.0036518333 6.3827582e-05 0.003102001 3.4980098e-06 1.3248248e-06 2.0278393e-11 3.2875155e-13 1.0711905e-20 0.0 1.0522002e-11 0.00010603784 0.00021407868 0.25196582 0.022309049 0.34069022 0.0014990461 0.021600474 1.8809926e-06 1.439471e-06 3.4434051e-13 3.8290168e-13 2.0614428e-18 2.4030681e-08 0.0011397809 0.0081462041 0.0090014107 6.5658591e-05 0.0020308033 3.031695e-06 5.6677381e-10 0.0 0.067597316 0.0026921075 0.10075679 0.0022082243 0.03478402 0.00019564566 0.0079371128 3.906308e-06 4.3267568e-05
1902.9099 109483.74 4.3994558e-09 3.1979518e+14 0.0 0.0 1.2358323e-09 0.0 1.2860879e-08 0.0 5.7650404e-13 4.7433665e-16 1.6658688e-08 2.9014694e-13 0.0013303205 0.0 0.00094226966 4.0340643e-09 0.00021674658 1.6736678e-08 0.00029138305 2.4533161e-09 0.00048679473 0.00020105346 0.088940289 0.0057486242 0.62618668 0.023116341 0.25218844 0.0 3.7678186e-09 3.2187154e-12 2.63027e-10 0.00021656778 9.9950865e-09 1.6878837e-07 8.2341283e-13 1.6082915e-11 3.5187262e-20 0.0 0.0 1.6732644e-08 2.2067307e-12 1.7726509e-12 2.210029e-15 5.2344435e-14 0.00029135341 5.5630263e-09 1.8211487e-08 3.702251e-11 2.6794471e-09 4.1112199e-11 3.1090187e-09 1.0536505e-20 7.2803019e-14 1.4053329e-13 1.6813118e-12 1.1690671e-10 1.8920243e-11 2.3155945e-09 7.6655365e-16 2.22332e-07 4.7295565e-09 8.8564945e-07 4.1091648e-08 5.3044236e-06 8.6228308e-07 0.00047947422 2.1267052e-19 1.5081479e-11 6.1732405e-09 7.2304987e-06 3.4320891e-06 1.2347733e-07 0.00018961301 6.4820422e-07 0.0 0.0 1.1840585e-12 6.5898032e-06 2.7085887e-16 0.0006120323 8.717792e-05 0.082953899 0.00054360412 0.0047369146 6.7982996e-08 3.4912146e-09 0.0 0.0 0.0 3.8244848e-16 4.7028647e-10 8.1884947e-15 5.9501453e-06 0.0034443489 4.9941059e-05 0.0022449085 2.5206527e-06 9.5443279e-07 1.4608002e-11 2.3681887e-13 1.0511908e-20 0.0 1.3240187e-11 0.00013342804 0.00026874133 0.28991289 0.023219283 0.29598714 0.0010949914 0.01556782 1.3551983e-06 1.0369755e-06 2.4804883e-13 2.758243e-13 2.5913829e-18 3.0238487e-08 0.0014320186 0.010233746 0.0099061964 5.9986573e-05 0.0014821768 2.1854325e-06 4.0835668e-10 0.0 0.085058787 0.0033832466 0.1216789 0.0024550147 0.033708235 0.00014529932 0.0057249654 2.8148651e-06 3.1170891e-05
2019.3205 115223.05 4.3470889e-09 3.1932012e+14 0.0 0.0 1.5486292e-09 0.0 1.6116021e-08 0.0 7.2227853e-13 5.9401733e-16 2.0875172e-08 3.5042688e-13 0.0016670233 0.0 0.0011807113 4.1290549e-09 0.00027150278 1.750888e-08 0.00036507073 1.7689727e-09 0.00035032817 0.00015031237 0.067746591 0.0047395557 0.60573299 0.026168512 0.29127367 0.0 3.8398004e-09 2.4587994e-12 2.8679573e-10 0.0002713569 1.2186542e-08 1.3367525e-07 5.9821295e-13 1.1561369e-11 2.5293003e-20 0.0 0.0 1.7505783e-08 1.7631479e-12 1.2940265e-12 1.588725e-15 3.7625194e-14 0.00036504424 6.7152369e-09 1.5546373e-08 3.2075014e-11 1.9307986e-09 2.9551749e-11 2.2347573e-09 1.0673115e-20 9.1225288e-14 1.6795078e-13 2.0942155e-12 8.8533535e-11 1.3613866e-11 1.6644719e-09 9.6054407e-16 2.7852278e-07 5.8749607e-09 7.9490628e-07 3.2445425e-08 3.9470135e-06 6.2279454e-07 0.00034464661 2.6396162e-19 1.8897876e-11 7.5968715e-09 9.0581593e-06 3.9526392e-06 9.0448786e-08 0.00013673758 4.6593075e-07 0.0 0.0 1.4837103e-12 8.2570343e-06 3.3760084e-16 0.00061769189 7.9863884e-05 0.063244808 0.00039099065 0.003404928 4.8866158e-08 2.509477e-09 0.0 0.0 0.0 4.7923295e-16 5.8929733e-10 1.0195509e-14 7.4556519e-06 0.0030717882 3.8195636e-05 0.0016196177 1.8118713e-06 6.8604612e-07 1.0500202e-11 1.7022477e-13 1.0367037e-20 0.0 1.6590906e-11 0.00016718803 0.0003354822 0.32137508 0.023059005 0.24880592 0.00079787653 0.01119072 9.7412011e-07 7.4537671e-07 1.7829691e-13 1.9826176e-13 3.2444906e-18 3.789071e-08 0.001789515 0.01279383 0.010454997 5.2666027e-05 0.0010758942 1.5709821e-06 2.9352801e-10 0.0 0.10658143 0.0042283763 0.14239266 0.0025786473 0.031244059 0.0001072887 0.0041167794 2.0233463e-06 2.2405637e-05
2142.8525 121245.02 4.208863e-09 3.1164409e+14 0.0 0.0 1.9687703e-09 0.0 2.0488276e-08 0.0 9.180814e-13 7.5475755e-16 2.6538655e-08 4.3477998e-13 0.0021192769 0.0 0.0015009895 4.392659e-09 0.00034505446 1.8635861e-08 0.00046401189 1.2842945e-09 0.00025411666 0.00011600411 0.051263288 0.0037990908 0.57545096 0.029876133 0.33445295 0.0 4.0596759e-09 1.8450855e-12 3.31138e-10 0.00034493664 1.5155809e-08 1.0265471e-07 4.3538094e-13 8.3732066e-12 1.831808e-20 0.0 0.0 1.8633521e-08 1.3660441e-12 9.4482148e-13 1.1506217e-15 2.7248927e-14 0.00046398781 8.2366199e-09 1.2769188e-08 2.8883794e-11 1.4025559e-09 2.1401986e-11 1.618455e-09 1.0856572e-20 1.1596099e-13 2.0212853e-13 2.6488744e-12 6.6015318e-11 9.863354e-12 1.2054489e-09 1.2210758e-15 3.5388691e-07 7.3942557e-09 6.8354647e-07 2.4776054e-08 2.9922516e-06 4.5466964e-07 0.00024960013 3.3284615e-19 2.4021142e-11 9.4530745e-09 1.1511825e-05 4.7036227e-06 6.6173633e-08 9.9375576e-05 3.3743645e-07 0.0 0.0 1.8861434e-12 1.0495282e-05 4.2618552e-16 0.00059872684 7.1960386e-05 0.047832898 0.00028325072 0.0024659204 3.5389865e-08 1.817414e-09 0.0 0.0 0.0 6.0921514e-16 7.4907168e-10 1.2829878e-14 9.4759547e-06 0.0025822183 2.8776361e-05 0.0011768104 1.3121961e-06 4.9684831e-07 7.6044613e-12 1.2328019e-13 1.0264926e-20 0.0 2.10908e-11 0.00021249197 0.00042359755 0.34312026 0.021809401 0.2011937 0.0005855705 0.0081046978 7.0547817e-07 5.3981705e-07 1.2912629e-13 1.4358521e-13 4.1211098e-18 4.8161501e-08 0.0022606565 0.016207281 0.010578727 4.392008e-05 0.00078436229 1.1377592e-06 2.125789e-10 0.0 0.13545201 0.0053385957 0.16081464 0.0025122032 0.027256353 7.9280977e-05 0.0029821723 1.4653486e-06 1.6226622e-05
2273.9416 128310.06 3.9917243e-09 2.9743422e+14 0.0 0.0 2.6139685e-09 0.0 2.720268e-08 0.0 1.2187369e-12 1.0015063e-15 3.5235946e-08 5.6807587e-13 0.0028137965 0.0 0.0019928342 4.9989644e-09 0.00045798484 2.0798977e-08 0.00061574385 9.1695266e-10 0.00018141938 9.2566635e-05 0.038002835 0.0028899898 0.53173181 0.035233056 0.3856225 0.0 4.5869184e-09 1.3449422e-12 4.1070101e-10 0.00045788937 1.9766754e-08 7.5692301e-08 3.1063438e-13 5.9621311e-12 1.3043643e-20 0.0 0.0 2.0797265e-08 1.0159116e-12 6.7530209e-13 8.1929968e-16 1.9402387e-14 0.00061572112 1.0544482e-08 9.9852331e-09 2.7463651e-11 1.0039733e-09 1.5239117e-11 1.1524075e-09 1.1138242e-20 1.5386688e-13 2.4904339e-13 3.4963085e-12 4.7697659e-11 7.0240712e-12 8.5833171e-10 1.6211e-15 4.6873497e-07 9.6664832e-09 5.6347827e-07 1.8110287e-08 2.3047791e-06 3.2876767e-07 0.00017772584 4.3861227e-19 3.1843695e-11 1.2179787e-08 1.5267289e-05 5.9073311e-06 4.7335875e-08 7.1092199e-05 2.4026894e-07 0.0 0.0 2.5039006e-12 1.3920791e-05 5.5881765e-16 0.00055844863 6.5140075e-05 0.035407747 0.00020171272 0.0017558387 2.5199084e-08 1.2940766e-09 0.0 0.0 0.0 8.0876038e-16 9.9318502e-10 1.6647615e-14 1.2553189e-05 0.0020147901 2.0929969e-05 0.00084042743 9.3433939e-07 3.5377693e-07 5.4146979e-12 8.7780675e-14 1.0187711e-20 0.0 2.7992697e-11 0.00028149691 0.0005528072 0.35190439 0.019659332 0.1531394 0.00042256896 0.0057709337 5.0233056e-07 3.8437269e-07 9.1943371e-14 1.0223869e-13 5.4663891e-18 6.3810652e-08 0.0029374932 0.021351697 0.01034839 3.4050067e-05 0.0005605514 8.1014035e-07 1.5136514e-10 0.0 0.17921722 0.0069225937 0.17322921 0.0022091052 0.021850932 5.7148438e-05 0.002123697 1.0433906e-06 1.1554049e-05
2413.05 136068.41 3.7930141e-09 2.8397132e+14 0.0 0.0 3.5936655e-09 0.0 3.7398166e-08 0.0 1.6751653e-12 1.3760522e-15 4.8442334e-08 7.7336565e-13 0.0038683731 0.0 0.0027395463 6.0524582e-09 0.00062920723 2.4534307e-08 0.00084440486 6.3661579e-10 0.00012604232 7.8241636e-05 0.027714848 0.0020743852 0.47542237 0.042728762 0.44339741 0.0 5.5121079e-09 9.500013e-13 5.3940033e-10 0.00062912691 2.6775437e-08 5.3538703e-08 2.1489292e-13 4.1213439e-12 9.0168643e-21 0.0 0.0 2.4533101e-08 7.2434695e-13 4.6753525e-13 5.6634414e-16 1.3411931e-14 0.00084438199 1.3911287e-08 7.4241009e-09 2.7523956e-11 7.0138864e-10 1.0534061e-11 7.966033e-10 1.1565843e-20 2.1076067e-13 3.0512274e-13 4.7353986e-12 3.3185791e-11 4.8555927e-12 5.9332313e-10 2.2283847e-15 6.3631621e-07 1.2824877e-08 4.514961e-07 1.2661745e-08 1.8415716e-06 2.3427441e-07 0.00012285318 5.9917779e-19 4.3295e-11 1.5871441e-08 2.0853709e-05 7.6573354e-06 3.2778971e-08 4.9515812e-05 1.6608608e-07 0.0 0.0 3.4397861e-12 1.9016048e-05 7.4430051e-16 0.000504068 6.0818366e-05 0.025777762 0.00013944059 0.0012137248 1.7418893e-08 8.9453219e-10 0.0 0.0 0.0 1.1112704e-15 1.3521671e-09 2.15279e-14 1.7015141e-05 0.0014591943 1.460358e-05 0.00058268046 6.4586326e-07 2.4454872e-07 3.7429154e-12 6.0678477e-14 1.0128749e-20 0.0 3.8373662e-11 0.00038155321 0.000722768 0.34349848 0.017164538 0.10936867 0.00029656736 0.0039891762 3.4723656e-07 2.6569805e-07 6.355596e-14 7.0672576e-14 7.5064338e-18 8.6529884e-08 0.0037626643 0.028603121 0.0099497053 2.4518995e-05 0.00038810605 5.6001289e-07 1.0463134e-10 0.0 0.24116121 0.0088521147 0.17408288 0.0017353892 0.0160493 3.9733508e-05 0.0014680843 7.212454e-07 7.9867503e-06
2560.6684 143596.74 3.6302037e-09 2.7263648e+14 0.0 0.0 5.1045726e-09 0.0 5.3121806e-08 0.0 2.3788638e-12 1.9536417e-15 6.8809396e-08 1.0918459e-12 0.0054945925 0.0 0.0038902065 7.6217407e-09 0.00089182603 3.0423081e-08 0.0011883072 4.3314818e-10 8.5913566e-05 7.2802633e-05 0.020442407 0.0014304867 0.40974595 0.052101085 0.50426554 0.0 6.8802366e-09 6.5877968e-13 7.4084531e-10 0.00089175172 3.7407761e-08 3.690389e-08 1.450436e-13 2.7808465e-12 6.0845013e-21 0.0 0.0 3.0422254e-08 5.0172983e-13 3.1563696e-13 3.8213659e-16 9.0495866e-15 0.0011882822 1.8586316e-08 5.3334694e-09 2.8135201e-11 4.8352231e-10 7.1077671e-12 5.375013e-10 1.2217683e-20 2.954915e-13 3.5562538e-13 6.4383199e-12 2.2442906e-11 3.276299e-12 4.0033954e-10 3.1646798e-15 8.6628125e-07 1.6701762e-08 3.6140903e-07 8.5767791e-09 1.599183e-06 1.6736093e-07 8.2894053e-05 8.4673385e-19 5.901148e-11 2.0240544e-08 2.8915662e-05 9.8994782e-06 2.2128639e-08 3.3833e-05 1.1206506e-07 0.0 0.0 4.8715628e-12 2.6368811e-05 9.7673745e-16 0.00044374062 5.8981243e-05 0.019000267 9.4087474e-05 0.0008189499 1.1753235e-08 6.0357736e-10 0.0 0.0 0.0 1.5752585e-15 1.8528418e-09 2.6527093e-14 2.3033838e-05 0.0010024261 9.8826917e-06 0.0003945415 4.3579058e-07 1.6500705e-07 2.5254972e-12 4.0942255e-14 1.0085803e-20 0.0 5.3822679e-11 0.00051651846 0.00090800751 0.31586359 0.014872217 0.07468946 0.00020408387 0.0026916627 2.3429457e-07 1.7927725e-07 4.2883823e-14 4.7685676e-14 1.0639368e-17 1.1742705e-07 0.0044947706 0.037796268 0.0095307755 1.677422e-05 0.00026200145 3.7786429e-07 7.0599101e-11 0.0 0.31989286 0.0106118 0.16041448 0.0012488306 0.011074238 2.6860638e-05 0.00099059186 4.8665408e-07 5.3889865e-06
